시군구,번지,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201909,11,"11,000",0,3,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201909,26,"14,000",0,3,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201910,2,"12,000",0,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201910,2,"12,000",0,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201910,4,"11,000",0,14,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201910,10,"1,000",0,14,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201910,17,"13,000",0,2,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201910,17,"15,000",0,6,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201910,19,"12,500",0,14,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201910,20,"12,500",0,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201910,28,"14,200",0,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201910,30,"13,000",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201911,16,"12,000",0,2,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201911,19,"13,500",0,6,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,201911,30,"12,300",0,7,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9238,201912,4,"1,000",50,6,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201912,4,"14,000",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201912,4,"14,000",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,201912,24,"12,000",0,8,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9238,201912,26,"8,500",15,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,3,"13,000",0,4,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9255,202001,6,"1,000",45,12,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,10,"13,500",0,4,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,11,"14,000",0,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9255,202001,11,"2,000",45,1,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,13,"13,500",0,5,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,202001,14,"14,000",0,9,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9238,202001,15,"8,500",15,7,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,17,"14,000",0,6,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,18,"14,000",0,11,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,22,"14,000",0,7,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,202001,30,"13,500",0,13,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202001,30,"14,500",0,3,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202002,1,"13,500",0,14,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9255,202002,3,"1,000",48,3,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202002,5,"13,500",0,4,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,월세,59.9255,202002,7,"8,500",12,6,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,202002,8,"13,500",0,9,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202002,8,"13,500",0,4,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202002,13,"14,000",0,15,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,202002,18,"14,000",0,6,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,202003,7,"14,000",0,11,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9255,202003,9,"14,500",0,11,1999,증안로 33
충청북도 청주흥덕구 복대동,2459,두진백로,전세,59.9238,202003,14,"12,000",0,2,1999,증안로 33
충청북도 청주흥덕구 복대동,167-3,명성,월세,44.1,201907,13,300,30,2,1988,신율로180번길 22
충청북도 청주흥덕구 복대동,167-3,명성,전세,44.1,201907,26,"3,500",0,3,1988,신율로180번길 22
충청북도 청주흥덕구 복대동,167-3,명성,월세,44.1,201908,24,"1,500",10,5,1988,신율로180번길 22
충청북도 청주흥덕구 복대동,167-3,명성,월세,44.1,201911,2,"1,000",20,4,1988,신율로180번길 22
충청북도 청주흥덕구 복대동,167-3,명성,월세,44.1,202003,20,"2,000",30,5,1988,신율로180번길 22
충청북도 청주흥덕구 복대동,2606,벽산,전세,134.248,201905,10,"22,000",0,11,1999,짐대로 6
충청북도 청주흥덕구 복대동,2606,벽산,전세,100.854,201906,3,"16,500",0,3,1999,짐대로 6
충청북도 청주흥덕구 복대동,2606,벽산,전세,99.744,201907,6,"19,000",0,11,1999,짐대로 6
충청북도 청주흥덕구 복대동,2606,벽산,전세,100.854,201910,1,"16,000",0,11,1999,짐대로 6
충청북도 청주흥덕구 복대동,2606,벽산,전세,100.854,201910,3,"19,000",0,8,1999,짐대로 6
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201905,8,"27,000",0,23,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201905,31,"24,000",0,12,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201906,1,"30,000",0,12,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201906,3,"30,000",0,8,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201906,15,"24,000",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201907,18,"25,000",0,24,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201908,3,"30,000",0,12,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201908,19,"23,000",0,2,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201909,20,"23,500",0,10,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201909,21,"25,000",0,19,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201909,22,"23,500",0,10,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201910,2,"22,500",0,5,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201910,5,"25,500",0,9,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201910,7,"22,000",0,2,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201910,10,"27,000",0,13,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,월세,59.8948,201910,10,"8,000",40,16,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201910,17,"24,000",0,18,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201910,17,"24,000",0,18,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201910,17,"24,000",0,18,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201910,19,"25,000",0,13,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,201910,20,"24,000",0,5,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201910,21,"24,000",0,19,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,201910,24,"24,000",0,12,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201910,26,"24,500",0,18,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,월세,59.8948,201911,3,"3,000",65,4,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201911,5,"27,000",0,7,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,201911,10,"27,000",0,5,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201911,12,"26,500",0,3,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,201911,14,"24,000",0,5,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201911,14,"29,000",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201911,14,"24,000",0,6,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201911,17,"24,000",0,15,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201911,21,"27,000",0,6,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201911,26,"24,000",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201911,30,"26,000",0,20,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201911,30,"26,000",0,20,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,201912,9,"27,500",0,11,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201912,9,"23,500",0,12,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201912,12,"24,000",0,20,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201912,12,"24,000",0,21,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201912,12,"27,000",0,13,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,201912,15,"31,000",0,20,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201912,17,"24,000",0,16,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,201912,17,"24,000",0,16,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201912,21,"24,900",0,17,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,201912,31,"28,000",0,15,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202001,4,"26,500",0,20,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,4,"28,000",0,2,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,4,"28,000",0,2,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,5,"28,000",0,17,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,10,"31,000",0,7,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202001,10,"24,000",0,18,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,10,"31,000",0,7,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,10,"31,000",0,7,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202001,17,"32,000",0,4,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,202002,1,"25,500",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202002,3,"24,000",0,16,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202002,7,"24,000",0,17,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202002,8,"24,000",0,19,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202002,11,"24,000",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202002,12,"28,000",0,17,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202002,13,"29,000",0,8,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202002,14,"27,000",0,17,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,202002,16,"25,000",0,19,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,202002,24,"27,000",0,16,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,202002,28,"25,000",0,10,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202002,28,"29,000",0,17,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,202002,28,"32,000",0,20,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9251,202003,14,"27,000",0,8,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202003,18,"29,000",0,15,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202003,30,"24,000",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,월세,84.9251,202004,10,"2,000",85,4,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202004,11,"25,000",0,5,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202004,18,"32,000",0,24,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,59.8948,202004,20,"23,000",0,2,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9418,202004,27,"30,000",0,4,2015,죽천로 27
충청북도 청주흥덕구 복대동,3382,복대 두진하트리움,전세,84.9314,202004,28,"32,000",0,14,2015,죽천로 27
충청북도 청주흥덕구 복대동,2008,삼일,전세,122.26,201905,30,"11,500",0,2,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,2008,삼일,전세,131.44,201906,8,"13,000",0,5,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,2008,삼일,월세,84.12,201907,22,"2,000",40,4,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,2008,삼일,월세,84.12,201908,6,"2,000",40,4,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,2008,삼일,전세,84.12,201911,16,"10,000",0,2,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,2008,삼일,전세,84.12,202004,4,"10,000",0,4,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,2008,삼일,월세,84.12,202004,29,500,50,4,1990,복대로118번길 16
충청북도 청주흥덕구 복대동,824-4,성광아파트,월세,69.1,201909,26,500,40,1,1982,신율로 174
충청북도 청주흥덕구 복대동,824-4,성광아파트,전세,55.87,201910,1,"3,000",0,1,1982,신율로 174
충청북도 청주흥덕구 복대동,824-4,성광아파트,전세,69.1,201912,21,"8,500",0,2,1982,신율로 174
충청북도 청주흥덕구 복대동,824-4,성광아파트,전세,69.1,202001,3,"7,000",0,4,1982,신율로 174
충청북도 청주흥덕구 복대동,824-4,성광아파트,전세,55.87,202001,12,"6,000",0,5,1982,신율로 174
충청북도 청주흥덕구 복대동,824-4,성광아파트,전세,55.89,202001,14,"6,500",0,5,1982,신율로 174
충청북도 청주흥덕구 복대동,2009,세원,전세,84.89,201907,9,"13,000",0,2,1990,장구봉로101번길 45
충청북도 청주흥덕구 복대동,2009,세원,월세,84.89,201907,15,"2,000",40,4,1990,장구봉로101번길 45
충청북도 청주흥덕구 복대동,2009,세원,전세,84.89,202004,10,"9,000",0,1,1990,장구봉로101번길 45
충청북도 청주흥덕구 복대동,2009,세원,전세,84.89,202004,14,"9,000",0,1,1990,장구봉로101번길 45
충청북도 청주흥덕구 복대동,2009,세원,전세,84.89,202004,28,"9,000",0,5,1990,장구봉로101번길 45
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201905,4,"13,500",0,11,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201905,6,"12,000",0,12,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201905,17,"14,500",0,15,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201905,18,"15,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201907,7,"12,000",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,201907,13,"3,000",35,5,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201907,15,"13,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201907,25,"12,000",0,8,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,201907,30,"1,000",40,5,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201908,5,"11,000",0,8,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201908,7,"11,000",0,1,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201908,7,"11,000",0,7,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201908,8,"13,000",0,14,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201908,18,"13,000",0,7,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201908,30,"13,000",0,4,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201909,4,"12,000",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201909,10,"12,000",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,201910,1,"3,000",40,12,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201910,9,"12,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201910,11,"10,000",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201910,14,"11,000",0,4,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201910,19,"11,000",0,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201910,28,"12,000",0,7,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201910,29,"13,000",0,4,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201910,29,"10,000",0,2,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201910,31,"12,500",0,9,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,201911,1,"1,000",50,9,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201911,2,"13,500",0,9,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201911,11,"13,500",0,9,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201911,18,"12,000",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201911,26,"13,000",0,3,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,201911,29,"8,500",10,3,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201912,4,"12,500",0,5,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,5,"13,000",0,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,8,"11,000",0,14,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,16,"13,000",0,12,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,201912,17,"6,000",25,7,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,18,"13,000",0,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.99,201912,18,"1,000",47,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,201912,20,"13,000",0,3,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,21,"13,800",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,24,"13,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,201912,24,"13,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,202001,9,"1,000",55,15,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202001,10,"12,000",0,1,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,202001,15,"8,500",15,3,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202001,18,"14,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,202001,30,"13,000",0,8,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202002,7,"13,500",0,2,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202002,7,"13,700",0,7,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,202002,10,"3,000",50,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,202002,28,"1,000",53,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202003,8,"14,000",0,15,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,202003,16,"13,000",0,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.99,202003,21,"13,500",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202003,26,"14,500",0,15,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202004,3,"15,000",0,13,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.99,202004,7,"2,000",49,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202004,16,"13,500",0,15,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202004,16,"13,500",0,15,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,월세,59.98,202004,22,"2,000",50,11,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202004,28,"15,000",0,6,1999,진재로 67
충청북도 청주흥덕구 복대동,2461,세원느티마을,전세,59.98,202004,29,"15,000",0,10,1999,진재로 67
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201905,18,"13,000",0,5,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201905,23,"19,500",0,9,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201907,1,"17,500",0,9,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,84.9658,201907,31,"16,000",0,8,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201908,16,"14,000",0,9,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201908,19,"15,000",0,10,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,월세,84.9658,201910,15,"1,000",70,2,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201911,10,"16,000",0,8,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,201912,10,"14,900",0,12,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,월세,74.9884,202001,12,"2,000",55,5,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,84.9658,202002,4,"19,000",0,7,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,202002,7,"18,500",0,4,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,74.9884,202003,29,"18,000",0,6,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,84.9658,202003,31,"19,000",0,1,2001,짐대로 14
충청북도 청주흥덕구 복대동,2607,세원테마빌,전세,84.9658,202004,22,"18,000",0,8,2001,짐대로 14
충청북도 청주흥덕구 복대동,2446,시영,월세,59.14,201909,7,"2,000",30,1,1991,신율로103번길 9
충청북도 청주흥덕구 복대동,2446,시영,전세,59.14,201911,30,"5,500",0,6,1991,신율로103번길 9
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201905,2,"22,000",0,5,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201905,10,"25,500",0,11,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201905,24,"22,000",0,14,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201906,7,"20,000",0,1,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201906,10,"29,800",0,3,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.842,201906,29,"23,000",0,10,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201907,16,"23,000",0,6,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.859,201907,17,"23,000",0,13,2009,진재로103번길 37
충청북도 청주흥덕구 복대동,3377,신영지웰,전세,84.787,201907,19,"21,000",0,2,2009,진재로103번길 37
